latitude,longitude,altitude,origin point,rotation angle,mirrored,closed
37.001026,-86.366417,170.4,,,,
37.001026,-86.366417,170.4,,,,
37.001026,-86.366432,170.4,,,,
37.001026,-86.366432,170.4,,,,
37.001026,-86.36644,170.4,,,,
37.001026,-86.36644,170.4,,,,
37.001022,-86.366447,170.4,,,,
37.001022,-86.366447,170.4,,,,
37.001019,-86.366455,170.4,,,,
37.001019,-86.366455,170.4,,,,
37.001019,-86.366455,170.4,,,,
37.001019,-86.366455,170.4,,,,
37.001015,-86.366463,170.4,,,,
37.001015,-86.366463,170.4,,,,
37.001011,-86.36647,170.4,,,,
37.001011,-86.36647,170.4,,,,
37.001007,-86.366478,170.4,,,,
37.001007,-86.366478,170.4,,,,
37.001007,-86.366493,170.4,,,,
37.001007,-86.366493,170.4,,,,
37.001003,-86.366493,170.4,,,,
37.001003,-86.366493,170.4,,,,
37.000999,-86.366501,170.4,,,,
37.000999,-86.366501,170.4,,,,
37.000992,-86.366508,170.4,,,,
37.000992,-86.366508,170.4,,,,
37.000988,-86.366516,170.4,,,,
37.000988,-86.366516,170.4,,,,
37.000984,-86.366524,170.4,,,,
37.000984,-86.366524,170.4,,,,
37.000984,-86.366531,170.4,,,,
37.000984,-86.366531,170.4,,,,
37.000977,-86.366539,170.5,,,,
37.000977,-86.366539,170.5,,,,
37.000973,-86.366547,170.5,,,,
37.000973,-86.366547,170.5,,,,
37.000969,-86.366554,170.5,,,,
37.000969,-86.366554,170.5,,,,
37.000965,-86.366562,170.5,,,,
37.000965,-86.366562,170.5,,,,
37.000961,-86.36657,170.5,,,,
37.000961,-86.36657,170.5,,,,
37.000961,-86.36657,170.5,,,,
37.000961,-86.36657,170.5,,,,
37.000957,-86.366577,170.5,,,,
37.000957,-86.366577,170.5,,,,
37.000946,-86.366585,170.5,,,,
37.000946,-86.366585,170.5,,,,
37.000942,-86.366592,170.5,,,,
37.000942,-86.366592,170.5,,,,
37.000938,-86.3666,170.5,,,,
37.000938,-86.3666,170.5,,,,
37.000935,-86.366608,170.5,,,,
37.000935,-86.366608,170.5,,,,
37.000927,-86.366615,170.6,,,,
37.000927,-86.366615,170.6,,,,
37.000923,-86.366615,170.6,,,,
37.000923,-86.366615,170.6,,,,
37.000919,-86.366623,170.6,,,,
37.000919,-86.366623,170.6,,,,
37.000912,-86.366631,170.6,,,,
37.000912,-86.366631,170.6,,,,
37.000908,-86.366638,170.6,,,,
37.000908,-86.366638,170.6,,,,
37.000904,-86.366646,170.6,,,,
37.000904,-86.366646,170.6,,,,
37.000896,-86.366653,170.6,,,,
37.000896,-86.366653,170.6,,,,
37.000893,-86.366653,170.6,,,,
37.000893,-86.366653,170.6,,,,
37.000885,-86.366653,170.6,,,,
37.000885,-86.366653,170.6,,,,
37.000881,-86.366661,170.6,,,,
37.000881,-86.366661,170.6,,,,
37.000877,-86.366669,170.6,,,,
37.000877,-86.366669,170.6,,,,
37.00087,-86.366676,170.6,,,,
37.00087,-86.366676,170.6,,,,
37.000866,-86.366684,170.6,,,,
37.000866,-86.366684,170.6,,,,
37.000858,-86.366684,170.6,,,,
37.000858,-86.366684,170.6,,,,
37.000851,-86.366692,170.6,,,,
37.000851,-86.366692,170.6,,,,
37.000847,-86.366699,170.6,,,,
37.000847,-86.366699,170.6,,,,
37.000843,-86.366699,170.6,,,,
37.000843,-86.366699,170.6,,,,
37.000835,-86.366699,170.6,,,,
37.000835,-86.366699,170.6,,,,
37.000828,-86.366707,170.6,,,,
37.000828,-86.366707,170.6,,,,
37.000828,-86.366707,170.6,,,,
37.000828,-86.366707,170.6,,,,
37.00082,-86.366714,170.6,,,,
37.00082,-86.366714,170.6,,,,
37.000813,-86.366714,170.6,,,,
37.000813,-86.366714,170.6,,,,
37.000809,-86.366722,170.6,,,,
37.000809,-86.366722,170.6,,,,
37.000801,-86.366722,170.7,,,,
37.000801,-86.366722,170.7,,,,
37.000797,-86.366722,170.7,,,,
37.000797,-86.366722,170.7,,,,
37.00079,-86.36673,170.7,,,,
37.00079,-86.36673,170.7,,,,
37.000786,-86.36673,170.7,,,,
37.000786,-86.36673,170.7,,,,
37.000778,-86.36673,170.7,,,,
37.000778,-86.36673,170.7,,,,
37.000771,-86.366737,170.7,,,,
37.000771,-86.366737,170.7,,,,
37.000767,-86.366737,170.7,,,,
37.000767,-86.366737,170.7,,,,
37.000763,-86.366737,170.8,,,,
37.000763,-86.366737,170.8,,,,
37.000755,-86.366737,170.7,,,,
37.000755,-86.366737,170.7,,,,
37.000748,-86.366737,170.7,,,,
37.000748,-86.366737,170.7,,,,
37.000748,-86.366737,170.7,,,,
37.000748,-86.366737,170.7,,,,
37.00074,-86.366737,170.7,,,,
37.00074,-86.366737,170.7,,,,
37.000732,-86.366737,170.7,,,,
37.000732,-86.366737,170.7,,,,
37.000729,-86.366737,170.7,,,,
37.000729,-86.366737,170.7,,,,
37.000725,-86.366737,170.7,,,,
37.000725,-86.366737,170.7,,,,
37.000717,-86.366737,170.7,,,,
37.000717,-86.366737,170.7,,,,
37.00071,-86.366737,170.7,,,,
37.00071,-86.366737,170.7,,,,
37.00071,-86.366737,170.7,,,,
37.00071,-86.366737,170.7,,,,
37.000702,-86.36673,170.7,,,,
37.000702,-86.36673,170.7,,,,
37.000698,-86.36673,170.7,,,,
37.000698,-86.36673,170.7,,,,
37.00069,-86.36673,170.7,,,,
37.00069,-86.36673,170.7,,,,
37.000687,-86.36673,170.7,,,,
37.000687,-86.36673,170.7,,,,
37.000683,-86.366722,170.7,,,,
37.000683,-86.366722,170.7,,,,
37.000675,-86.366722,170.8,,,,
37.000675,-86.366722,170.8,,,,
37.000671,-86.366714,170.7,,,,
37.000671,-86.366714,170.7,,,,
37.000668,-86.366714,170.7,,,,
37.000668,-86.366714,170.7,,,,
37.000664,-86.366714,170.8,,,,
37.000664,-86.366714,170.8,,,,
37.00066,-86.366707,170.8,,,,
37.00066,-86.366707,170.8,,,,
37.000656,-86.366707,170.8,,,,
37.000656,-86.366707,170.8,,,,
37.000648,-86.366699,170.8,,,,
37.000648,-86.366699,170.8,,,,
37.000648,-86.366699,170.8,,,,
37.000648,-86.366699,170.8,,,,
37.000645,-86.366699,170.8,,,,
37.000645,-86.366699,170.8,,,,
37.000641,-86.366692,170.8,,,,
37.000641,-86.366692,170.8,,,,
37.000637,-86.366684,170.8,,,,
37.000637,-86.366684,170.8,,,,
37.000633,-86.366684,170.8,,,,
37.000633,-86.366684,170.8,,,,
37.000629,-86.366676,170.8,,,,
37.000629,-86.366676,170.8,,,,
37.000629,-86.366669,170.7,,,,
37.000629,-86.366669,170.7,,,,
37.000626,-86.366669,170.8,,,,
37.000626,-86.366669,170.8,,,,
37.000622,-86.366661,170.8,,,,
37.000622,-86.366661,170.8,,,,
37.000618,-86.366653,170.8,,,,
37.000618,-86.366653,170.8,,,,
37.000618,-86.366653,170.8,,,,
37.000618,-86.366653,170.8,,,,
37.000614,-86.366653,170.8,,,,
37.000614,-86.366653,170.8,,,,
37.00061,-86.366646,170.8,,,,
37.00061,-86.366646,170.8,,,,
37.00061,-86.366638,170.8,,,,
37.00061,-86.366638,170.8,,,,
37.000607,-86.366631,170.9,,,,
37.000607,-86.366631,170.9,,,,
37.000607,-86.366631,170.9,,,,
37.000607,-86.366631,170.9,,,,
37.000607,-86.366623,170.9,,,,
37.000607,-86.366623,170.9,,,,
37.000607,-86.366615,170.9,,,,
37.000607,-86.366615,170.9,,,,
37.000603,-86.366615,170.9,,,,
37.000603,-86.366615,170.9,,,,
37.000603,-86.366608,170.9,,,,
37.000603,-86.366608,170.9,,,,
37.000603,-86.366608,170.9,,,,
37.000603,-86.366608,170.9,,,,
37.000599,-86.3666,170.9,,,,
37.000599,-86.3666,170.9,,,,
37.000599,-86.366592,170.9,,,,
37.000599,-86.366592,170.9,,,,
37.000599,-86.366585,170.9,,,,
37.000599,-86.366585,170.9,,,,
37.000599,-86.366577,170.9,,,,
37.000599,-86.366577,170.9,,,,
37.000599,-86.366577,170.9,,,,
37.000599,-86.366577,170.9,,,,
37.000599,-86.36657,170.9,,,,
37.000599,-86.36657,170.9,,,,
37.000599,-86.36657,170.9,,,,
37.000599,-86.36657,170.9,,,,
37.000599,-86.366562,170.9,,,,
37.000599,-86.366562,170.9,,,,
37.000599,-86.366554,170.9,,,,
37.000599,-86.366554,170.9,,,,
37.000603,-86.366547,170.9,,,,
37.000603,-86.366547,170.9,,,,
37.000603,-86.366539,170.9,,,,
37.000603,-86.366539,170.9,,,,
37.000603,-86.366539,170.9,,,,
37.000603,-86.366539,170.9,,,,
37.000607,-86.366539,170.9,,,,
37.000607,-86.366539,170.9,,,,
37.000607,-86.366531,170.9,,,,
37.000607,-86.366531,170.9,,,,
37.000607,-86.366524,170.9,,,,
37.000607,-86.366524,170.9,,,,
37.000607,-86.366516,170.9,,,,
37.000607,-86.366516,170.9,,,,
37.00061,-86.366516,170.9,,,,
37.00061,-86.366516,170.9,,,,
37.00061,-86.366508,170.9,,,,
37.00061,-86.366508,170.9,,,,
37.000614,-86.366501,170.9,,,,
37.000614,-86.366501,170.9,,,,
37.000618,-86.366493,170.9,,,,
37.000618,-86.366493,170.9,,,,
37.000622,-86.366493,170.8,,,,
37.000622,-86.366493,170.8,,,,
37.000626,-86.366493,170.8,,,,
37.000626,-86.366493,170.8,,,,
37.000626,-86.366486,170.8,,,,
37.000626,-86.366486,170.8,,,,
37.000629,-86.366478,170.8,,,,
37.000629,-86.366478,170.8,,,,
37.000629,-86.366478,170.8,,,,
37.000629,-86.366478,170.8,,,,
37.000633,-86.36647,170.8,,,,
37.000633,-86.36647,170.8,,,,
37.000637,-86.366463,170.8,,,,
37.000637,-86.366463,170.8,,,,
37.000641,-86.366455,170.8,,,,
37.000641,-86.366455,170.8,,,,
37.000648,-86.366455,170.8,,,,
37.000648,-86.366455,170.8,,,,
37.000648,-86.366455,170.7,,,,
37.000648,-86.366455,170.7,,,,
37.000652,-86.366447,170.7,,,,
37.000652,-86.366447,170.7,,,,
37.000656,-86.36644,170.7,,,,
37.000656,-86.36644,170.7,,,,
37.00066,-86.366432,170.7,,,,
37.00066,-86.366432,170.7,,,,
37.000664,-86.366425,170.7,,,,
37.000664,-86.366425,170.7,,,,
37.000668,-86.366417,170.7,,,,
37.000668,-86.366417,170.7,,,,
37.000668,-86.366417,170.7,,,,
37.000668,-86.366417,170.7,,,,
37.000671,-86.366417,170.7,,,,
37.000671,-86.366417,170.7,,,,
37.000675,-86.366409,170.6,,,,
37.000675,-86.366409,170.6,,,,
37.000679,-86.366402,170.6,,,,
37.000679,-86.366402,170.6,,,,
37.000683,-86.366394,170.6,,,,
37.000683,-86.366394,170.6,,,,
37.000687,-86.366386,170.6,,,,
37.000687,-86.366386,170.6,,,,
37.000687,-86.366379,170.6,,,,
37.000687,-86.366379,170.6,,,,
37.00069,-86.366379,170.6,,,,
37.00069,-86.366379,170.6,,,,
37.000694,-86.366364,170.6,,,,
37.000694,-86.366364,170.6,,,,
37.000698,-86.366356,170.6,,,,
37.000698,-86.366356,170.6,,,,
37.000702,-86.366348,170.6,,,,
37.000702,-86.366348,170.6,,,,
37.000706,-86.366341,170.6,,,,
37.000706,-86.366341,170.6,,,,
37.00071,-86.366341,170.6,,,,
37.00071,-86.366341,170.6,,,,
37.00071,-86.366333,170.6,,,,
37.00071,-86.366333,170.6,,,,
37.000713,-86.366318,170.7,,,,
37.000713,-86.366318,170.7,,,,
37.000717,-86.36631,170.6,,,,
37.000717,-86.36631,170.6,,,,
37.000721,-86.366302,170.7,,,,
37.000721,-86.366302,170.7,,,,
37.000725,-86.366295,170.7,,,,
37.000725,-86.366295,170.7,,,,
37.000729,-86.366295,170.7,,,,
37.000729,-86.366295,170.7,,,,
37.000729,-86.366287,170.7,,,,
37.000729,-86.366287,170.7,,,,
37.000736,-86.36628,170.7,,,,
37.000736,-86.36628,170.7,,,,
37.00074,-86.366264,170.7,,,,
37.00074,-86.366264,170.7,,,,
37.000744,-86.366257,170.7,,,,
37.000744,-86.366257,170.7,,,,
37.000748,-86.366257,170.7,,,,
37.000748,-86.366257,170.7,,,,
37.000751,-86.366249,170.7,,,,
37.000751,-86.366249,170.7,,,,
37.000755,-86.366241,170.7,,,,
37.000755,-86.366241,170.7,,,,
37.000759,-86.366241,170.7,,,,
37.000759,-86.366241,170.7,,,,
37.000763,-86.366234,170.7,,,,
37.000763,-86.366234,170.7,,,,
37.000767,-86.366226,170.7,,,,
37.000767,-86.366226,170.7,,,,
37.000771,-86.366219,170.7,,,,
37.000771,-86.366219,170.7,,,,
37.000778,-86.366219,170.7,,,,
37.000778,-86.366219,170.7,,,,
37.000782,-86.366211,170.7,,,,
37.000782,-86.366211,170.7,,,,
37.000786,-86.366211,170.7,,,,
37.000786,-86.366211,170.7,,,,
37.00079,-86.366203,170.7,,,,
37.00079,-86.366203,170.7,,,,
37.000793,-86.366196,170.8,,,,
37.000793,-86.366196,170.8,,,,
37.000801,-86.366196,170.8,,,,
37.000801,-86.366196,170.8,,,,
37.000805,-86.366188,170.8,,,,
37.000805,-86.366188,170.8,,,,
37.000809,-86.36618,170.8,,,,
37.000809,-86.36618,170.8,,,,
37.000813,-86.36618,170.8,,,,
37.000813,-86.36618,170.8,,,,
37.00082,-86.36618,170.8,,,,
37.00082,-86.36618,170.8,,,,
37.000828,-86.36618,170.8,,,,
37.000828,-86.36618,170.8,,,,
37.000828,-86.36618,170.8,,,,
37.000828,-86.36618,170.8,,,,
37.000835,-86.366173,170.8,,,,
37.000835,-86.366173,170.8,,,,
37.000839,-86.366173,170.8,,,,
37.000839,-86.366173,170.8,,,,
37.000847,-86.366173,170.8,,,,
37.000847,-86.366173,170.8,,,,
37.000851,-86.366165,170.8,,,,
37.000851,-86.366165,170.8,,,,
37.000854,-86.366165,170.7,,,,
37.000854,-86.366165,170.7,,,,
37.000862,-86.366165,170.7,,,,
37.000862,-86.366165,170.7,,,,
37.000866,-86.366165,170.7,,,,
37.000866,-86.366165,170.7,,,,
37.00087,-86.366165,170.7,,,,
37.00087,-86.366165,170.7,,,,
37.000877,-86.366158,170.7,,,,
37.000877,-86.366158,170.7,,,,
37.000881,-86.366158,170.7,,,,
37.000881,-86.366158,170.7,,,,
37.000885,-86.366158,170.7,,,,
37.000885,-86.366158,170.7,,,,
37.000889,-86.366158,170.6,,,,
37.000889,-86.366158,170.6,,,,
37.000896,-86.366165,170.6,,,,
37.000896,-86.366165,170.6,,,,
37.0009,-86.366165,170.6,,,,
37.0009,-86.366165,170.6,,,,
37.000908,-86.366165,170.6,,,,
37.000908,-86.366165,170.6,,,,
37.000908,-86.366165,170.6,,,,
37.000908,-86.366165,170.6,,,,
37.000916,-86.366165,170.6,,,,
37.000916,-86.366165,170.6,,,,
37.000919,-86.366165,170.7,,,,
37.000919,-86.366165,170.7,,,,
37.000927,-86.366173,170.7,,,,
37.000927,-86.366173,170.7,,,,
37.000927,-86.366173,170.7,,,,
37.000927,-86.366173,170.7,,,,
37.000935,-86.366173,170.7,,,,
37.000935,-86.366173,170.7,,,,
37.000938,-86.366173,170.7,,,,
37.000938,-86.366173,170.7,,,,
37.000942,-86.36618,170.7,,,,
37.000942,-86.36618,170.7,,,,
37.000946,-86.36618,170.7,,,,
37.000946,-86.36618,170.7,,,,
37.00095,-86.36618,170.7,,,,
37.00095,-86.36618,170.7,,,,
37.000954,-86.36618,170.7,,,,
37.000954,-86.36618,170.7,,,,
37.000957,-86.366188,170.7,,,,
37.000957,-86.366188,170.7,,,,
37.000961,-86.366188,170.7,,,,
37.000961,-86.366188,170.7,,,,
37.000965,-86.366196,170.7,,,,
37.000965,-86.366196,170.7,,,,
37.000969,-86.366196,170.7,,,,
37.000969,-86.366196,170.7,,,,
37.000973,-86.366203,170.8,,,,
37.000973,-86.366203,170.8,,,,
37.000977,-86.366203,170.8,,,,
37.000977,-86.366203,170.8,,,,
37.00098,-86.366211,170.8,,,,
37.00098,-86.366211,170.8,,,,
37.000984,-86.366219,170.8,,,,
37.000984,-86.366219,170.8,,,,
37.000984,-86.366219,170.8,,,,
37.000984,-86.366219,170.8,,,,
37.000988,-86.366219,170.8,,,,
37.000988,-86.366219,170.8,,,,
37.000992,-86.366226,170.8,,,,
37.000992,-86.366226,170.8,,,,
37.000992,-86.366234,170.9,,,,
37.000992,-86.366234,170.9,,,,
37.000996,-86.366234,170.9,,,,
37.000996,-86.366234,170.9,,,,
37.000999,-86.366241,170.9,,,,
37.000999,-86.366241,170.9,,,,
37.001003,-86.366249,170.9,,,,
37.001003,-86.366249,170.9,,,,
37.001003,-86.366257,170.9,,,,
37.001003,-86.366257,170.9,,,,
37.001007,-86.366257,171,,,,
37.001007,-86.366257,171,,,,
37.001007,-86.366264,171,,,,
37.001007,-86.366264,171,,,,
37.001007,-86.366264,171,,,,
37.001007,-86.366264,171,,,,
37.001011,-86.366272,171,,,,
37.001011,-86.366272,171,,,,
37.001015,-86.36628,171,,,,
37.001015,-86.36628,171,,,,
37.001015,-86.366287,171,,,,
37.001015,-86.366287,171,,,,
37.001019,-86.366295,171,,,,
37.001019,-86.366295,171,,,,
37.001019,-86.366295,171,,,,
37.001019,-86.366295,171,,,,
37.001019,-86.366302,171,,,,
37.001019,-86.366302,171,,,,
37.001022,-86.36631,171,,,,
37.001022,-86.36631,171,,,,
37.001022,-86.366318,171.1,,,,
37.001022,-86.366318,171.1,,,,
37.001022,-86.366325,171.1,,,,
37.001022,-86.366325,171.1,,,,
37.001022,-86.366341,171.1,,,,
37.001022,-86.366341,171.1,,,,
37.001022,-86.366341,171.1,,,,
37.001022,-86.366341,171.1,,,,
37.001026,-86.366348,171.2,,,,
37.001026,-86.366348,171.2,,,,
37.001026,-86.366356,171.2,,,,
37.001026,-86.366356,171.2,,,,
37.001026,-86.366364,171.2,,,,
37.001026,-86.366364,171.2,,,,
37.001022,-86.366371,171.3,,,,
37.001022,-86.366371,171.3,,,,
37.001022,-86.366379,171.3,,,,
37.001022,-86.366379,171.3,,,,
37.001022,-86.366379,171.3,,,,
37.001022,-86.366379,171.3,,,,
37.001022,-86.366386,171.3,,,,
37.001022,-86.366386,171.3,,,,
37.001022,-86.366402,171.3,,,,
37.001022,-86.366402,171.3,,,,
37.001019,-86.366409,171.3,,,,
37.001019,-86.366409,171.3,,,,
37.001019,-86.366417,171.3,,,,
37.001019,-86.366417,171.3,,,,
37.001019,-86.366417,171.3,,,,
37.001019,-86.366417,171.3,,,,
37.001015,-86.366425,171.3,,,,
37.001015,-86.366425,171.3,,,,
37.001015,-86.36644,171.3,,,,
37.001015,-86.36644,171.3,,,,
37.001011,-86.366447,171.3,,,,
37.001011,-86.366447,171.3,,,,
37.001011,-86.366455,171.2,,,,
37.001011,-86.366455,171.2,,,,
37.001007,-86.366455,171.2,,,,
37.001007,-86.366455,171.2,,,,
37.001007,-86.36647,171.1,,,,
37.001007,-86.36647,171.1,,,,
37.001007,-86.366478,171.1,,,,
37.001007,-86.366478,171.1,,,,
37.001003,-86.366486,171.1,,,,
37.001003,-86.366486,171.1,,,,
37.000999,-86.366493,171.1,,,,
37.000999,-86.366493,171.1,,,,
37.000996,-86.366501,171,,,,
37.000996,-86.366501,171,,,,
37.000992,-86.366508,171,,,,
37.000992,-86.366508,171,,,,
37.000988,-86.366516,170.9,,,,
37.000988,-86.366516,170.9,,,,
37.000984,-86.366524,170.9,,,,
37.000984,-86.366524,170.9,,,,
37.000984,-86.366531,170.9,,,,
37.000984,-86.366531,170.9,,,,
37.00098,-86.366539,170.9,,,,
37.00098,-86.366539,170.9,,,,
37.000977,-86.366539,170.9,,,,
37.000977,-86.366539,170.9,,,,
37.000973,-86.366554,170.9,,,,
37.000973,-86.366554,170.9,,,,
37.000969,-86.366562,170.9,,,,
37.000969,-86.366562,170.9,,,,
37.000965,-86.36657,170.9,,,,
37.000965,-86.36657,170.9,,,,
37.000961,-86.366577,170.9,,,,
37.000961,-86.366577,170.9,,,,
37.000957,-86.366577,170.9,,,,
37.000957,-86.366577,170.9,,,,
37.000954,-86.366585,170.8,,,,
37.000954,-86.366585,170.8,,,,
37.000946,-86.366592,170.8,,,,
37.000946,-86.366592,170.8,,,,
37.000946,-86.3666,170.8,,,,
37.000946,-86.3666,170.8,,,,
37.000938,-86.366608,170.8,,,,
37.000938,-86.366608,170.8,,,,
37.000935,-86.366615,170.8,,,,
37.000935,-86.366615,170.8,,,,
37.000931,-86.366623,170.8,,,,
37.000931,-86.366623,170.8,,,,
37.000927,-86.366631,170.8,,,,
37.000927,-86.366631,170.8,,,,
37.000923,-86.366638,170.7,,,,
37.000923,-86.366638,170.7,,,,
37.000919,-86.366646,170.7,,,,
